,screen_name,favorite_rate,retweet_rate,favourites_count,followers_count,friends_count,listed_count,statuses_count,verified,number_of_intersections,score
124,maytedlaiglesia,-0.3204107604469225,-0.2797750136362409,-0.09647689991026673,-0.21294765659671155,-0.1442400452929174,-0.1960865179049408,-0.17164692494458225,0,-0.19000964438021506,-0.2707706230741553
125,cozeteg,-0.3196528863770359,-0.283236423313804,-0.4135804822825046,-0.2112712147837022,-0.16367307127372174,-0.2163340686472228,-0.4530546506620784,0,-0.6147538419377873,-0.6206826893420685
126,stephanieyeboah,-0.2334175454131521,-0.2399782488743189,1.9924429489668505,-0.21002860081838784,-0.07250739905504891,-0.18073149801116556,3.519866766686477,1,-0.6147538419377873,-0.6206826893420685
127,babsschett,0.4137899815394501,-0.01790276697080772,-0.2129819757029899,-0.21347635340426693,-0.15915174084418338,-0.19676394525319554,-0.5256631091269418,1,-0.6147538419377873,-0.6206826893420685
128,womenshumor,-0.30784891210403353,-0.256841370378952,-0.4144037319675095,-0.04847593848920394,-0.17801960052129545,-0.002342296304070781,-0.011621549344455842,0,-0.6147538419377873,-0.6206826893420685
129,susiedrinks,-0.32715330776331386,-0.2891448674539474,-0.4070859569896886,-0.21448857132420604,-0.07229002739978264,-0.19691448466391884,-0.3190733579298926,0,-0.6147538419377873,-0.6206826893420685
130,sarasampaio,-0.2651137378158786,-0.23311780292040166,-0.26387100252791923,-0.08764877199084778,-0.15815183122995854,-0.1108812114355605,-0.5735437921612334,1,-0.4731724427519298,-0.5252521258144558
131,lafressange,-0.32195258574218844,-0.2838534324337848,-0.24996723007005955,-0.18641950017360426,-0.14993518266089362,-0.18464552268997095,-0.4016951551147405,1,0.09315315399149976,0.3097653050521553
132,glamourgurl70,-0.3291012579845161,-0.2891448674539474,-0.3461349895702556,-0.21577664333278687,-0.09785293405909576,-0.21896850833488035,-0.5740139019602938,0,-0.6147538419377873,-0.6206826893420685
133,buseterim,0.4979997179304742,-0.05232348912994707,-0.3805590226950879,-0.13836724261193106,-0.17080286156645536,-0.18600037738648054,-0.04290735647191887,1,-0.33159104356607244,-0.3980113744443055
134,ppfgirl,-0.32255753658887026,-0.2891448674539474,-0.4141598061349154,-0.21436772633962195,-0.14719629980453866,-0.205118882548338,-0.00854233016061087,0,0.6594787507349293,0.7869181226902188
135,eurfashion,-0.29003618698608713,-0.220743809752299,-0.3467752948808149,-0.21416288279682813,-0.10924320879504824,-0.2058715796019544,-0.5097733979187037,0,-0.4731724427519298,-0.509347031893187
136,mash__elle,-0.3258029639900641,-0.2788320926004681,-0.2177690201676477,-0.21424928131384385,-0.1700203236074968,-0.20910817693250505,-0.4803680299874818,0,-0.33159104356607244,-0.28667571699542405
137,susiebubble,-0.322654709370592,-0.2819679597495996,-0.412421834577683,-0.1806910808517954,-0.011425963925227569,-0.016342461501336444,-0.16793305753200588,1,4.340595129567221,4.03155728262905
138,kendalljenner,-0.1962851697570593,-0.2023704606449377,-0.282714273095808,3.8845385769522687,-0.1727157321327985,1.1242193838436454,-0.3965004418351242,1,-0.048428245194357636,-0.18329260650717694
139,poirshea,-0.11720504496885137,0.00531549980947945,-0.17435022196591052,-0.21577283163350675,-0.16854219635168616,-0.21896850833488035,-0.5211030440760569,0,-0.6147538419377873,-0.6206826893420685
140,cocolavieenrose,-0.18719807199992444,-0.21141838870952093,0.3597253884987163,-0.20173476670702056,4.053945681526626,-0.18374228622563127,2.8362566023829405,1,-0.048428245194357636,0.10299908407566112
141,jeffreestar,0.3760894343172727,-0.11391794600272775,-0.057204840862628024,0.8529861413381258,-0.1743242823817689,0.3037795954017327,0.30450378503364345,1,-0.33159104356607244,-0.4298215622868431
142,ted_baker,-0.3257383076091541,-0.2840686914826813,-0.3051859404235329,-0.20101943780878745,0.005876819833967375,-0.15927963198309714,0.2999907309626646,1,0.8010601499207868,0.7948706696508532
143,kbstyled,-0.3291012579845161,-0.2891448674539474,-0.3941883785912793,-0.21562530475396194,-0.16510772419847913,-0.21708676570083926,-0.5496857198589232,0,-0.6147538419377873,-0.6206826893420685
144,natalieoffduty,-0.3282702071781476,-0.2891448674539474,-0.2592059209795584,-0.2116817489135743,-0.14519648057608894,-0.19239830234222025,-0.055506299086734934,0,1.9337113434076456,1.7412237579663457
145,tata,0.10781890881743768,-0.12068945008819512,-0.3979692289964867,-0.1973775709077178,-0.16680322310955606,-0.21242004396841735,-0.24432589987930475,0,-0.6147538419377873,-0.6206826893420685
146,camtyox,-0.2898146905179921,-0.2563882544307873,-0.3469887299843347,-0.21449958289990406,-0.15636938365677516,-0.20271025197676534,-0.19990052386810636,1,1.3673857466642163,1.4469795204228733
147,fozaza,-0.3210879132908196,-0.2830708498841721,-0.3591850216140361,-0.21227778574174488,-0.1629774819768697,-0.2088823678164201,-0.06159422098456582,1,-0.048428245194357636,-0.16738751258590814
148,hinaattar,-0.3155596953268271,-0.2891448674539474,-0.3708934615785495,-0.21536596802886732,-0.17654147326548486,-0.2166351474686694,-0.4576147157129633,0,-0.6147538419377873,-0.6206826893420685
149,simonettalein,-0.23632425925249026,-0.1528938953385166,4.626537033691624,-0.18790450997832386,5.607500901714643,-0.16763456927823958,-0.3579984492920855,1,-0.4731724427519298,-0.4775368440506494
150,heidiklum,-0.3250840877411958,-0.2872619155075607,-0.4064456516791293,0.5018738621100172,-0.1725418348085855,0.33366166843030515,-0.4670169116941693,1,1.0842229482925017,1.0573047193517882
151,quiubolee,-0.32148278847861,-0.269770725495086,-0.39583487796128897,-0.1989251208154406,-0.14971781100562734,-0.20895763752178176,-0.5818647356046007,0,-0.6147538419377873,-0.6206826893420685
152,papermagazine,-0.30239081131109385,-0.27677219401901343,-0.06671794833379517,-0.165532658685053,-0.02259886700591375,0.09851910888053132,1.0706652300521688,1,1.3673857466642163,1.3992642386590672
153,wesgordon,-0.02019973115011623,0.10777663073813272,-0.3691249992922428,-0.21499863315750312,-0.15641285798782842,-0.21234477426305573,-0.5653873871475372,1,0.09315315399149976,0.15866691280010187
154,trash_italiano,-0.24010779458972026,-0.21617560285999973,0.29194449776665043,-0.09396193421703428,-0.15515210238728405,-0.1866025350293737,0.7560442470310624,1,-0.6147538419377873,-0.6206826893420685
155,iambeckyg,-0.28226459428364603,-0.2614217687181899,0.17147562719427428,0.16641354951840084,0.4239259872420542,0.07164782406642463,0.04352233008531745,1,-0.4731724427519298,-0.5252521258144558
156,paulacrojasf,-0.0932038557923198,1.1860158073803075,-0.39174912026533903,-0.2157947136108555,-0.16971600329012398,-0.219043778040242,-0.5954509087974434,0,-0.4731724427519298,-0.509347031893187
157,tobebrightt,-0.32526643594761645,-0.2891448674539474,-0.4048601337672681,-0.21536201515553985,-0.16171672637632534,-0.2159577201204146,-0.4286559520908487,0,-0.6147538419377873,-0.6206826893420685
158,sierrafurtado,-0.1159708800421856,-0.13653069270927998,-0.2303921820043887,-0.13748674007822667,-0.10828677351187664,-0.1863767259132888,-0.4834942601512328,1,-0.33159104356607244,-0.4298215622868431
159,gigiruiz,-0.3282485728857698,-0.2848791230616869,-0.4097081596900744,-0.2107807761429953,-0.1431097126855328,-0.2079038616467188,-0.11236607928307832,0,-0.6147538419377873,-0.6206826893420685
160,lipcoteandco,-0.3081792438406043,-0.2804226200654326,-0.3666857409663025,-0.2151944415612626,-0.10133088054335608,-0.21708676570083926,-0.488477424021272,0,-0.6147538419377873,-0.6206826893420685
161,kimkardashian,-0.3128530295163903,-0.2850259567085469,-0.4113241683310098,8.899032270559275,-0.17249836047753225,5.861694639305477,0.13554632325137134,1,-0.4731724427519298,-0.5013944849325526
162,laurenconrad,-0.3275417967745141,-0.2884810600786144,-0.2267332945154783,0.2285068366615559,-0.1743242823817689,0.9578733349944136,-0.455710771026769,1,1.3673857466642163,1.407216785619701
163,kyliecosmetics,-0.25925275307624224,-0.2638910169029743,-0.25588243151046475,-0.08309308548088469,-0.1780630748523487,-0.15709681052760952,-0.3710204907260559,1,-0.19000964438021506,-0.3105333578773272
164,gabcake,-0.2654618118916045,-0.2569167547848529,0.2782236696832363,-0.038100916570899104,0.13225670020577565,-0.16116137461713825,-0.14496819384791018,1,-0.4731724427519298,-0.4775368440506494
165,brookeburnett,-0.2983190378504837,-0.2891448674539474,-0.4147391299873263,-0.2156421044656039,-0.1437618276513316,-0.21332328043275708,-0.5508139833766679,0,-0.6147538419377873,-0.6206826893420685
166,toschenation,1.0882489668535966,1.6101245013951562,-0.4112936776019356,-0.2157923136520495,-0.17354174442281034,-0.219043778040242,-0.6116932023549768,0,-0.4731724427519298,-0.509347031893187
167,mrendina,0.2359553100572565,2.2726603277378663,-0.3844618360165924,-0.215748549697352,-0.17036811825592282,-0.2176889233437324,-0.6112465980458696,0,-0.6147538419377873,-0.6206826893420685
168,maddieziegler,-0.2869290645999275,-0.27566030219801435,-0.38665716850993853,-0.020945728677571124,0.060045836326321385,-0.1046338258905441,-0.550884499846527,1,-0.33159104356607244,-0.4059639214049399
169,urbanoutfitters,-0.32254259504016713,-0.2820932143794865,-0.12663223096470358,-0.07512282228618418,-0.038901741150883865,0.3370488051715791,0.34319382149630623,1,-0.6147538419377873,-0.6206826893420685
170,austinnorth55,-0.2581524224857424,-0.2537263800965528,-0.2809763015385755,-0.18159163010023216,-0.17062896424224233,-0.2053446916644229,-0.3647445249086008,1,-0.6147538419377873,-0.6206826893420685
171,nike,0.1495430224532211,0.6696343419230839,-0.20349935896089705,0.9352345648820992,-0.17315047544333104,0.6222457187868458,0.23948759982360385,1,0.3763159523632146,0.3733856807372304
172,thegentwithin,-0.3169281956469429,-0.2891448674539474,-0.3463789154028496,-0.2156683628384224,-0.17293310378806478,-0.21543083218288311,-0.5223958460234727,0,-0.6147538419377873,-0.6206826893420685
173,bexfayehudson,-0.2479533869342551,-0.2646894434224122,-0.14626826048852293,-0.2149321401811724,-0.11046049006453933,-0.2163340686472228,-0.4271516007338558,0,-0.6147538419377873,-0.6206826893420685
174,normaniupdate,0.1125448362338007,0.21382081343461234,-0.35107448768028465,-0.20810072802693894,-0.1767588449207511,-0.18110784653797374,0.12983448919278867,0,-0.6147538419377873,-0.6206826893420685
175,zoella,-0.2975012980039557,-0.2814315763932363,-0.20090764698958544,-0.18660937926737245,-0.16589026215743768,-0.20112958816417087,-0.5325972286630812,1,-0.6147538419377873,-0.6206826893420685
176,nicoleandersson,-0.3190353435401322,-0.2860946118701477,-0.3424151206231966,-0.1964705276531001,-0.1684987220206329,-0.1829143194666532,-0.1365532284447308,0,-0.6147538419377873,-0.6206826893420685
177,itsmahmoud_ns,-0.20422458619261186,-0.14969777723007788,-0.2845437168402632,-0.21561697548516467,-0.14045777849128432,-0.2170114959954776,-0.08524074387729895,0,-0.6147538419377873,-0.6206826893420685
178,hixvalen,0.7767617414008725,0.2190395270337573,1.4148570681132635,-0.2129284569262636,-0.17062896424224233,-0.21671041717403106,-0.006074253715544292,0,-0.6147538419377873,-0.6206826893420685
179,chrissyteigen,-0.2501898367581327,-0.26593694162382875,0.6771033874326224,1.5719444831561482,0.04496024345084238,0.6642462143786428,1.0404841809524974,1,-0.33159104356607244,-0.3980113744443055
180,veenamccoole,-0.3090703986062835,-0.2891448674539474,-0.37095444303669806,-0.21563801041822891,-0.09524447419590057,-0.2155061018882448,-0.42028799766757535,0,-0.19000964438021506,-0.008336573373220354
181,damselindior,-0.3077512503033374,-0.2838747309265948,-0.3670516297151936,-0.21275664811056405,-0.15971690714787568,-0.20052743052127767,-0.4582963749216007,0,0.517897351549072,0.4608636973042087
182,reesew,-0.2401375671306808,-0.26110961102150304,-0.1879490871330277,0.16866118152723636,-0.15093509227511845,0.1139493984796682,-0.4767011735548114,1,-0.048428245194357636,-0.024241667294489136
183,jamescharles,-0.10099020098461288,-0.23483914990336954,2.1703563531151207,0.5379299961669615,-0.09246211700849233,-0.0008369021968379137,-0.0020313094436257046,1,-0.33159104356607244,-0.4298215622868431
184,rei_0416_rei,1.9720774938209,0.6012399452433225,-0.14431685382777068,-0.21539970862619864,-0.1654989931779584,-0.21776419304909408,-0.5898566021886259,0,-0.4731724427519298,-0.5013944849325526
185,carolinamarinwb,-0.05581725319539703,0.5653321492061808,-0.1924007335778687,-0.2157402204285548,-0.1627166359905502,-0.21844162039734885,-0.5853670536076,0,-0.6147538419377873,-0.6206826893420685
186,moodygirlstyle,-0.30205067759953763,-0.27034952486266484,-0.32659043223365897,-0.2155239417879206,-0.1540652441109527,-0.21738784452228585,-0.5678554635926039,0,-0.4731724427519298,-0.4934419379719182
187,xeniatchoumi,0.022757364467732882,-0.15674546913752332,-0.39150519443274495,-0.20932880106536994,-0.15150025857881075,-0.1924735720475819,-0.35223960425359685,1,0.8010601499207868,0.7073926530838749
188,herapatra,-0.2450564453921136,-0.11074180411955588,0.2048934662596563,-0.21358491624672624,-0.1657163648332247,-0.20835547987888864,0.46003961205274396,0,-0.6147538419377873,-0.6206826893420685
189,themrstee,-0.32646767545408084,-0.28502765659583096,0.08472950297802267,-0.2145067827763221,0.12421394896092375,-0.16153772314394646,1.053976332185528,0,-0.6147538419377873,-0.6206826893420685
190,zara,-0.3257014831904739,-0.2861644726391519,-0.4141293154058412,-0.026885344374307316,-0.17519376900283398,0.0589272438603069,0.3825185061877004,1,0.8010601499207868,0.8584910453359283
191,marialeonstyle,-0.3202526691874537,-0.2726273271760929,0.05521447723414515,-0.20931609540110294,-0.13815363894546187,-0.16552701752811355,-0.06638934093498089,1,0.6594787507349293,0.8664435922965626
192,queridasfashion,-0.11836438759166773,0.6130198911886259,2.2015788596871557,-0.2146739328484571,-0.041336303689866065,-0.19029075059209424,1.3232317195973151,0,-0.4731724427519298,-0.5172995788538214
193,cerisesdumatin,-0.1856124838164282,-0.2891448674539474,-0.3996767098246449,-0.2157733963296964,-0.16384696859793474,-0.2188932386295187,-0.6162297619159087,0,-0.6147538419377873,-0.6206826893420685
194,matthewzorpas,-0.3243251934269621,-0.2891448674539474,-0.3826323922721372,-0.21473195538194315,-0.16319485363213598,-0.20060270022663934,-0.24756965749282084,0,-0.048428245194357636,-0.07195694905829549
195,sturnist,0.5312023686243539,-0.2507175661115275,-0.3766257186445092,-0.2155301534460067,-0.16045597077578103,-0.21776419304909408,-0.5922306566738804,0,-0.6147538419377873,-0.6206826893420685
196,shionat,-0.2958118422143363,-0.2671266737907339,-0.3261940527556937,-0.2131301946400144,-0.14428351962397065,-0.19292519027975172,-0.5043671352295102,1,0.6594787507349293,1.0493521723911536
197,glamlifeguru,-0.2551847851782794,-0.28061487127013857,0.11576906517561288,-0.015892262476435753,-0.16362959694266851,-0.14776336706276574,-0.13133500967516146,1,-0.33159104356607244,-0.4298215622868431
198,tayshiaadams,0.24634747442917035,-0.19797395932898554,-0.3879682698601316,-0.20504543929286329,-0.17393301340228962,-0.20835547987888864,-0.6151014983981641,1,-0.6147538419377873,-0.6206826893420685
199,evalongoria,-0.31847507244767764,-0.2847435859750521,-0.4058968185557927,0.7930314998392047,-0.14337055867185233,1.5958593576397029,-0.2267202879044965,1,0.2347345531773572,0.15071436583946748
200,thekalenallen,-0.18852414743980492,-0.2153505994996469,1.566975315464715,-0.18419826771163464,-0.06263872590596034,-0.1887100867794997,0.4790555534247332,1,-0.6147538419377873,-0.6206826893420685
201,dioniacosta,-0.29816225234895216,-0.19240788771630207,0.2309935303472174,-0.21564295150988835,-0.1478049404392842,-0.1968392149585572,-0.15925953173934332,0,-0.6147538419377873,-0.6206826893420685
202,leoinlaurent,1.5869538256938422,1.8600427569563545,0.04475615716167615,-0.21482865960441988,-0.16041249644472774,-0.2159577201204146,-0.5520362688542246,0,-0.6147538419377873,-0.6206826893420685
203,jabogen,-0.03977321309568763,-0.15512384344241795,0.8883431584590517,-0.2152490759176108,-0.10185257251599512,-0.20955979516467493,-0.2282716502413955,1,-0.6147538419377873,-0.6206826893420685
204,ivanasert,-0.3281282248924932,-0.2887299971430356,-0.4108972981239703,-0.1770317083688467,-0.17284615512595827,-0.20316187020893525,-0.3958422881164397,1,-0.6147538419377873,-0.6206826893420685
205,jeffparshley,-0.2485734516353401,-0.042147735061450635,-0.3844923267456665,-0.18949554149264936,7.007287412967304,-0.14640851236625615,-0.4347908849685856,1,-0.6147538419377873,-0.6206826893420685
206,charlottemurray,-0.009852323412619723,-0.12727531897248975,-0.18169848767280566,-0.21551109494960616,-0.13824058760756838,-0.2143770563078201,-0.3481261435118192,0,-0.4731724427519298,-0.509347031893187
207,riverisland,-0.3256815984460523,-0.2843501372010692,-0.1318156549073267,-0.15988795557335905,-0.14358793032711858,-0.12887067101699326,0.5509588471910062,1,0.2347345531773572,0.2859076641702521
208,stylistmagazine,-0.32869240302682284,-0.288700218175733,-0.1998099807429123,-0.11932780470780426,0.20155478390466194,0.08135761605807662,2.714286615016745,1,1.5089671458500735,1.6776033822812706
209,kegrand,-0.26341761515698553,-0.21781301472678904,-0.3078691245820672,-0.20896810137423405,-0.1727157321327985,-0.19465639350306954,-0.5295415149691893,0,0.6594787507349293,0.810775763572122
210,alicezielasko,-0.317918713605928,-0.2891448674539474,-0.3955909521286949,-0.21542582582496972,-0.16875956800695244,-0.2155061018882448,-0.5257336255968008,0,-0.19000964438021506,-0.3105333578773272
211,darthlux,-0.20759472969350165,-0.2701718532217079,4.0232169774993665,-0.16267275483259466,-0.11606867877040905,-0.133989010981585,1.872390481369606,1,-0.6147538419377873,-0.6206826893420685
212,lelepons,-0.29586405627560125,-0.2763003726128627,0.19446563691626154,0.057651934000345725,1.3958816065996456,-0.057213911512708784,-0.34723293489360463,1,-0.6147538419377873,-0.6206826893420685
213,hellorigbyblog,-0.32707421968425504,-0.2891448674539474,-0.16087331971509042,-0.2145400998515112,-0.027685363739144424,-0.2067748160662941,-0.28757600139285244,0,-0.4731724427519298,-0.5013944849325526
214,lilireinhart,0.0939451590564819,-0.16656906373518396,-0.3193946201721351,0.2148544592325974,-0.16793355571694066,-0.06052577854862109,-0.444757212708664,1,-0.33159104356607244,-0.3105333578773272
215,luckybrand,-0.3169734016844541,-0.25880873569898033,-0.3888525010032849,-0.21227383286841736,-0.10515662167604238,-0.1815594647701436,-0.43025432540765374,1,-0.33159104356607244,-0.3821062805230368
216,karma_sia,3.950138811919828,0.6962339505654245,-0.3594594381757044,-0.21553170636052826,-0.16154282905211234,-0.219043778040242,-0.5872239873138883,0,-0.4731724427519298,-0.509347031893187
217,gustavoegelhaaf,1.2008850531684756,0.4779940377477732,0.08305251287893872,-0.21246088848123731,-0.1449791089208227,-0.21520502306679815,-0.18878242712033025,0,-0.6147538419377873,-0.6206826893420685
218,jonkortajarena,-0.3255681947637028,-0.2858769955870818,-0.2859157996486046,-0.140323632560957,-0.15458693608359175,-0.17591423686802035,-0.5120064194642401,1,-0.19000964438021506,0.04733125535122039
219,lafallaras,-0.0032876891815326412,0.5326925407933435,2.8160890134496643,-0.19689306157700215,0.06221955287898408,-0.1451289273751082,0.34907019398456,1,-0.6147538419377873,-0.6206826893420685
220,beacasso,6.541917618267442,4.2958981603459225,0.3016405496122631,-0.2116467377498163,0.7547656465573143,-0.21362435925420367,0.16304774649639894,0,-0.6147538419377873,-0.6206826893420685
221,shoptimista,-0.3273397234925541,-0.2854730078718322,-0.375284126565242,-0.21434880901726885,-0.1500656056540534,-0.20007581228910787,-0.21294607079202968,0,-0.19000964438021506,-0.143529871704005
222,bellapummarola,-0.3291012579845161,-0.25006525081096176,-0.4144952041547322,-0.2156720333636551,-0.16210799535580464,-0.21753838393300912,-0.5958034911467387,0,-0.4731724427519298,-0.4616317501293807
223,alexanderwangny,-0.2980806666000759,-0.248552811858166,-0.3889744639195819,-0.10827302975121396,-0.16828135036536665,0.003152392187329184,-0.5226779119029089,1,1.7921299442217884,2.0354679955098183
224,dannapaola,-0.03880094286600489,-0.04031895357636468,0.3374366655454369,0.2759725160562351,-0.13211070692905966,0.2368648273352318,-0.07062032912652359,1,-0.4731724427519298,-0.5013944849325526
225,fashionweekaus,-0.3250504856847205,-0.2853921123287763,-0.3777843663493308,-0.21009339970614965,-0.15415219277305922,-0.199624194056938,-0.5269089000944516,1,1.3673857466642163,1.4628846143441419
226,catherine_fulop,-0.32157617647832226,-0.28301102509642223,2.0684258458198905,0.013245919735211921,-0.001948559755618277,-0.012353167117169349,1.7146921492748282,1,-0.6147538419377873,-0.6206826893420685
227,gabifresh,-0.210329389800828,-0.22071375480281386,0.8065975138109777,-0.20617045527668404,-0.1174163830330599,-0.13715033860677406,0.7753187487925348,1,2.0752927425935037,2.011610354627915
228,laurenmdix,-0.3145105115847017,-0.2651338766973216,-0.2926542507740147,-0.2146925678227154,0.017962683866771884,-0.20910817693250505,-0.5042966187596511,0,-0.33159104356607244,-0.31848590483796163
229,beautybay,-0.21268486436178813,-0.2409199408709963,-0.2359414946959029,-0.1914567313592873,-0.16180367503843185,-0.19081763852962572,-0.06415631938944448,1,-0.4731724427519298,-0.5172995788538214
230,olgatanon1313,-0.3275453218375215,-0.2867903032827649,-0.3496414234137947,-0.06093835987253245,-0.15949953549260942,-0.0287619628860076,0.15747694537753434,1,-0.4731724427519298,-0.5013944849325526
231,haileybieber,0.7817193183808716,0.7920951086660607,-0.34851326643804736,-0.012846291229489252,-0.05537851262006698,-0.02966519935034732,-0.6077677855328234,1,-0.6147538419377873,-0.6206826893420685
232,alexisreng,-0.1177865984264866,-0.18501344491726845,-0.3509220340349134,0.007176706262952147,-0.17710663956917713,-0.08634328748766476,-0.4425712021430336,1,-0.6147538419377873,-0.6206826893420685
233,9to5chic,-0.3243638082056602,-0.2861823508904642,-0.3809554021730533,-0.213999120901831,-0.14350098166501207,-0.19435531468162295,-0.4417955209745841,0,1.9337113434076456,2.114993465116162
234,naomicampbell,-0.2795014031427196,-0.24088939324466765,-0.3611974097329369,-0.11601600272958225,-0.13650161436543826,-0.056084865932284136,-0.4554051996573799,1,0.8010601499207868,0.77101302876895
235,caradelevingne,-0.3167793512417261,-0.28062292897927565,-0.4153794352978856,1.1836743476050977,-0.13489306411646787,0.32395187643865314,-0.4407847849066045,1,1.650548545035931,1.7173661170844423
236,sineadxcrowe,-0.3162711188251541,-0.2891448674539474,0.4149745895812639,-0.21520771192171928,-0.1601516504584082,-0.20647373724484755,0.012683127266961712,0,-0.048428245194357636,-0.1514824186646394
237,aimeesong,-0.28056156774485075,-0.24983777923562425,-0.4151660001943658,-0.2059865054929071,-0.1629774819768697,-0.13255888657971376,-0.15441740080902222,0,4.623757927938937,4.341706614093791
238,karolinazl,-0.0006313552523913791,-0.1236524057910322,-0.09961744500491483,-0.21470753227174103,-0.1497612853366806,-0.21083938015582288,0.07400895055437796,1,-0.33159104356607244,-0.3900588274836712
239,livblankson,-0.3128524177532659,-0.2891448674539474,0.1827267062226739,-0.2154926011493953,-0.14641376184558008,-0.21535556247752147,-0.1221678685934856,0,-0.4731724427519298,-0.5252521258144558
240,mariaelenapazzi,-0.27023493821511085,-0.2420082406787525,-0.3910478334966312,-0.21342016613339726,-0.14541385223135525,-0.21369962895956526,0.2635102105555852,0,-0.6147538419377873,-0.6206826893420685
241,mango,-0.3270128252135062,-0.2861348010467715,-0.28487911486008005,-0.1053538327988428,-0.06842081193604307,-0.035460966663193864,0.2538964651648021,1,1.0842229482925017,1.0891149071943256
242,amber_davies7,0.1637254247268108,0.11313559678011754,0.034053911256613126,-0.15927511903354655,-0.15115246393038473,-0.2057210401912311,0.008875237894573276,1,-0.6147538419377873,-0.6206826893420685
243,gigihadid,-0.13717043459506595,-0.030519241486403927,-0.2767990716554028,1.085175097115513,-0.15449998742148524,0.11966989608715307,-0.23910768110973546,1,0.6594787507349293,0.6199146365168966
244,marengorocio,-0.32477424050286585,-0.2804584519815679,-0.25307728443563343,-0.14604880487967542,-0.14006650951180505,-0.08092386870162642,0.1314328625095937,0,-0.6147538419377873,-0.6206826893420685
245,datosdemodas,-0.3213729265453508,-0.2891448674539474,-0.37933939353211776,-0.20804199962321585,-0.106634748931853,-0.21219423485233244,-0.4983027188216323,0,-0.6147538419377873,-0.6206826893420685
246,allisonraskin,-0.05056420035477746,-0.146368464721426,0.3230450414223892,-0.20018467566644435,-0.1609341884173668,-0.1883337382526915,-0.5310693718161352,1,-0.6147538419377873,-0.6206826893420685
247,smileyazzz,-0.25155626088091115,-0.2891448674539474,-0.12394904680616925,-0.2157429027354556,-0.16393391726004128,-0.21896850833488035,-0.0182736030011591,0,-0.6147538419377873,-0.6206826893420685
